ms,Sensor 1 (kg),Sensor 2 (kg),Sensor  3 (kg),Sensor 4 (kg),COP distance X,COP distance Y,Total Force (kg)
1712909,3.5972,4.31329,21.4369,19.1976,-0.784419,10.1114,48.545
1712920,3.5972,4.31329,21.4369,19.1976,-0.784419,10.1114,48.545
1712924,3.5972,4.26641,21.0971,18.6264,-0.946397,10.0426,47.5871
1712939,3.67304,4.33205,20.8932,18.2876,-1.03135,9.9105,47.1859
1712949,3.67304,4.33205,20.8932,18.2876,-1.03135,9.9105,47.1859
1712959,3.60803,4.39768,21.0583,18.4909,-0.934558,9.94959,47.5549
1712964,3.60803,4.39768,21.0583,18.4909,-0.934558,9.94959,47.5549
1712974,3.67304,4.37893,21.2427,19.0427,-0.772755,10.0026,48.3374
1712984,3.58636,4.43519,20.9903,19.1298,-0.525336,10.0013,48.1417
1712994,3.58636,4.43519,20.9903,19.1298,-0.525336,10.0013,48.1417
1713004,3.49968,4.3508,20.2233,18.5393,-0.446704,9.94746,46.6131
1713014,3.56469,4.36955,19.5534,17.7745,-0.538006,9.74114,45.2621
1713024,3.56469,4.36955,19.5534,17.7745,-0.538006,9.74114,45.2621
1713034,3.65137,4.38831,19.699,17.7842,-0.646886,9.70178,45.5229
1713045,3.65137,4.38831,19.699,17.7842,-0.646886,9.70178,45.5229
1713061,3.57553,4.38831,20.1845,18.8878,-0.257181,9.92061,47.0361
1713067,3.6297,4.46332,20.6214,19.3525,-0.22637,9.9489,48.0669
1713077,3.6297,4.46332,20.6214,19.3525,-0.22637,9.9489,48.0669
1713086,3.56469,4.36018,20.2136,19.0814,-0.178248,9.96513,47.2199
1713096,3.69471,4.38831,19.6699,18.5296,-0.241286,9.76065,46.2825
1713106,3.69471,4.38831,19.6699,18.5296,-0.241286,9.76065,46.2825
1713124,3.64054,4.44457,19.5825,18.4812,-0.161047,9.74411,46.1488
1713140,3.74888,4.49145,20.0583,19.0718,-0.128736,9.78133,47.3703
1713151,3.71638,4.49145,20.5146,19.4977,-0.125346,9.89352,48.2201
1713162,3.71638,4.49145,20.5146,19.4977,-0.125346,9.89352,48.2201
1713171,3.73805,4.44457,20.4854,19.3815,-0.206752,9.89114,48.0496
1713176,3.72721,4.41644,19.8835,18.8781,-0.168501,9.79143,46.9053
1713191,3.72721,4.41644,19.8835,18.8781,-0.168501,9.79143,46.9053
1713201,3.72721,4.46332,19.4466,18.4715,-0.12957,9.67094,46.1087
1713233,3.72721,4.46332,19.4466,18.4715,-0.12957,9.67094,46.1087
1713242,3.82473,4.66023,20.3883,19.6139,0.0314772,9.75018,48.4872
1713252,3.97642,4.60397,20.5825,19.9334,-0.0109985,9.757,49.0963
1713262,3.90057,4.60397,20.1845,19.4977,0.00863969,9.70526,48.1867
1713273,3.90057,4.60397,20.1845,19.4977,0.00863969,9.70526,48.1867
1713284,3.93308,4.60397,19.4854,18.8975,0.0441968,9.54153,46.92
1713301,3.90057,4.66023,19.1165,18.4618,0.0568926,9.4337,46.1392
1713312,3.94391,4.6321,19.4466,19.0718,0.166336,9.53692,47.0944
1713322,3.94391,4.6321,19.4466,19.0718,0.166336,9.53692,47.0944
1713339,3.90057,4.73525,19.7961,19.7397,0.403923,9.62185,48.1717
1713343,3.8464,4.80088,19.8155,19.8075,0.490192,9.62572,48.2703
1713352,3.8464,4.80088,19.8155,19.8075,0.490192,9.62572,48.2703
1713362,3.8464,4.66961,19.5631,19.2751,0.282532,9.60491,47.3542
1713372,3.8464,4.66961,19.5631,19.2751,0.282532,9.60491,47.3542
1713382,3.81389,4.64148,19.3592,19.0718,0.287992,9.58987,46.8863
1713393,3.81389,4.65086,19.8447,19.4784,0.246224,9.68604,47.7878
1713402,3.81389,4.65086,19.8447,19.4784,0.246224,9.68604,47.7878
1713413,3.91141,4.84777,20.3883,20.0592,0.308511,9.65977,49.2067
1713423,3.82473,4.72587,20.4369,19.914,0.193375,9.75439,48.9015
1713435,3.82473,4.72587,20.4369,19.914,0.193375,9.75439,48.9015
1713439,3.82473,4.60397,19.8641,19.4687,0.200915,9.70575,47.7615
1713449,3.82473,4.60397,19.8641,19.4687,0.200915,9.70575,47.7615
1713458,3.75972,4.52896,19.4078,19.0233,0.205919,9.67762,46.7198
1713469,3.8464,4.6321,19.3107,19.0137,0.261036,9.56539,46.8028
1713479,3.8464,4.6321,19.3107,19.0137,0.261036,9.56539,46.8028
1713489,3.88974,4.66023,19.5922,19.2847,0.244057,9.5917,47.4269
1713499,3.88974,4.66023,19.5922,19.2847,0.244057,9.5917,47.4269
1713509,3.85723,4.66023,20.1359,19.8075,0.244832,9.72721,48.4609
1713519,3.86807,4.73525,20.1165,19.9237,0.346583,9.69406,48.6435
1713529,3.86807,4.73525,20.1165,19.9237,0.346583,9.69406,48.6435
1713539,3.8464,4.67899,19.6505,19.5849,0.401458,9.64494,47.7607
1713557,3.85723,4.76338,19.3883,19.1686,0.363711,9.51819,47.1775
1713560,3.85723,4.76338,19.3883,19.1686,0.363711,9.51819,47.1775
1713592,3.91141,4.81026,19.3786,19.0911,0.323853,9.45556,47.1914
1713599,3.91141,4.81026,19.3786,19.0911,0.323853,9.45556,47.1914
1713600,3.88974,4.84777,19.7767,19.6623,0.437781,9.55907,48.1765
1713610,3.88974,4.84777,19.7767,19.6623,0.437781,9.55907,48.1765
1713620,3.88974,4.69774,19.6408,19.5364,0.368297,9.60639,47.7647
1713630,3.90057,4.71649,19.5534,19.1492,0.217524,9.5369,47.3197
1713640,3.90057,4.71649,19.5534,19.1492,0.217524,9.5369,47.3197
1713651,3.96558,4.79151,19.4563,18.8975,0.141746,9.42353,47.1109
1713661,3.96558,4.79151,19.4563,18.8975,0.141746,9.42353,47.1109
1713671,4.04143,4.754,19.8835,19.246,0.0391692,9.49425,47.9249
1713681,4.03059,4.81026,20.2816,19.6429,0.0723124,9.56119,48.7653
1713704,4.03059,4.78213,20.4757,19.9818,0.130698,9.63405,49.2702
1713714,3.94391,4.77275,20.0971,19.672,0.208172,9.60666,48.4857
1713724,3.94391,4.77275,20.0971,19.672,0.208172,9.60666,48.4857
1713731,4.04143,4.84777,19.5146,19.0137,0.161043,9.37599,47.4174
1713746,4.04143,4.84777,19.5146,19.0137,0.161043,9.37599,47.4174
1713756,4.00892,4.80088,19.1068,18.5683,0.136334,9.31441,46.4849
1713766,4.00892,4.8759,19.4272,18.8104,0.132716,9.34357,47.1224
1713777,4.00892,4.8759,19.4272,18.8104,0.132716,9.34357,47.1224
1713781,4.01976,4.83839,20.0583,19.5655,0.16804,9.51869,48.4819
1713796,4.0631,4.92278,20.2718,20.2625,0.429302,9.55624,49.5202
1713806,4.0631,4.92278,20.2718,20.2625,0.429302,9.55624,49.5202
1713816,4.07393,5.01655,20.1165,20.1754,0.507015,9.47749,49.3824
1713823,4.07393,5.01655,20.1165,20.1754,0.507015,9.47749,49.3824
1713831,4.10644,4.96966,20.0097,19.7591,0.313559,9.42556,48.8449
1713841,4.19312,4.96966,20.3204,19.5655,0.0110328,9.3957,49.0487
1713865,4.26896,4.96966,20.6796,19.8075,-0.0861675,9.42625,49.7258
1713875,4.10644,4.99779,20.8641,20.1948,0.110659,9.55522,50.1631
1713891,4.10644,4.99779,20.8641,20.1948,0.110659,9.55522,50.1631
1713895,4.17145,5.20408,20.8835,20.4658,0.303093,9.45507,50.7249
1713903,4.17145,5.20408,20.8835,20.4658,0.303093,9.45507,50.7249
1713914,4.22562,5.25097,20.8447,20.8434,0.500381,9.44347,51.1646
1713924,4.43149,5.4385,21.3883,21.3759,0.472373,9.37439,52.6342
1713934,4.43149,5.4385,21.3883,21.3759,0.472373,9.37439,52.6342
1713962,4.49649,5.55102,21.6796,21.4146,0.371408,9.32789,53.1417
1713969,4.53983,5.62603,21.6602,21.5985,0.479424,9.29147,53.4246
1713972,4.57234,5.78544,21.7476,21.7728,0.574589,9.23267,53.8781
1713996,4.57234,5.78544,21.7476,21.7728,0.574589,9.23267,53.8781
1713999,4.64818,5.91671,21.9515,21.9567,0.584599,9.18159,54.4731
1714009,4.70236,6.10425,21.9709,21.6953,0.51693,9.04844,54.4728
1714020,4.70236,6.10425,21.9709,21.6953,0.51693,9.04844,54.4728
1714027,4.70236,6.26365,21.6019,21.008,0.45138,8.85955,53.5759
1714037,4.75653,6.08549,21.3786,20.5917,0.256571,8.8412,52.8124
1714047,4.75653,6.08549,21.3786,20.5917,0.256571,8.8412,52.8124
1714064,4.71319,5.99173,21.0874,20.2238,0.199437,8.826,52.0161
1714069,4.71319,5.99173,21.0874,20.2238,0.199437,8.826,52.0161
1714080,4.63735,5.9636,21.0291,19.9624,0.125763,8.83576,51.5925
1714084,4.60484,6.02923,20.7573,19.2751,-0.0285372,8.70348,50.6664
1714099,4.60484,6.02923,20.7573,19.2751,-0.0285372,8.70348,50.6664
1714109,4.59401,6.11362,20.0388,18.1327,-0.1977,8.4281,48.8792
1714119,4.59401,6.11362,20.0388,18.1327,-0.1977,8.4281,48.8792
1714129,4.58317,6.2449,19.2816,17.426,-0.101955,8.16634,47.5356
1714145,4.7457,6.43243,18.4563,16.7209,-0.0262618,7.76579,46.3553
1714147,4.7457,6.43243,18.4563,16.7209,-0.0262618,7.76579,46.3553
1714157,4.84321,6.3668,17.3398,15.5695,-0.139791,7.37749,44.1193
1714167,5.00574,6.37617,16.0871,14.9066,0.112084,6.94213,42.3756
1714184,4.90822,6.31053,15.0855,14.5752,0.545493,6.76694,40.8794
1714206,4.89739,6.21677,14.4651,14.4094,0.790071,6.66202,39.9887
1714217,4.79987,6.26365,14.2169,14.3048,0.979948,6.61541,39.5852
1714241,4.7457,6.31991,13.8978,14.5228,1.39241,6.59281,39.4863
1714245,4.57234,6.23552,13.2596,14.7932,2.05655,6.65647,38.8607
1714266,4.42065,6.123,13.0292,15.2206,2.5093,6.84632,38.7935
1714276,4.42065,6.123,13.0292,15.2206,2.5093,6.84632,38.7935
1714286,4.36648,6.11362,13.0912,15.7352,2.79289,7.00126,39.3066
1714300,4.44232,6.22614,13.1178,16.1888,3.03614,6.99367,39.9751
1714329,4.45316,6.37617,13.1799,16.7645,3.37695,7.03212,40.7737
1714337,4.46399,6.41368,12.8253,16.9651,3.74339,6.97578,40.6681
1714341,4.46399,6.41368,12.8253,16.9651,3.74339,6.97578,40.6681
1714349,4.38815,6.46994,12.4974,16.7819,3.96534,6.88432,40.1374
1714359,4.38815,6.46994,12.4974,16.7819,3.96534,6.88432,40.1374
1714369,4.33397,6.42306,12.5417,17.029,4.07685,6.9978,40.3278
1714379,4.34481,6.6856,12.9849,16.8343,3.78841,6.89925,40.8496
1714401,4.34481,6.70436,13.2685,16.119,3.22113,6.80262,40.4367
1714406,4.30147,6.6481,13.2685,16.1714,3.2493,6.86701,40.3894
1714416,4.30147,6.6481,13.2685,16.1714,3.2493,6.86701,40.3894
1714426,4.38815,6.86376,13.1178,16.7732,3.72542,6.7955,41.143
1714437,4.38815,6.86376,13.1178,16.7732,3.72542,6.7955,41.143
1714447,4.35564,6.9294,13.2862,17.3872,3.977,6.93129,41.9585
1714459,4.23646,6.95753,13.2508,16.9389,3.87183,6.88522,41.3837
1714487,4.10644,6.83563,12.6392,16.0754,3.88674,6.72241,39.6567
1714492,4.0631,6.5262,11.8858,14.8979,3.66252,6.49978,37.373
1714509,3.99809,6.25427,11.3186,13.8338,3.36918,6.3127,35.4047
1714518,3.99809,6.25427,11.3186,13.8338,3.36918,6.3127,35.4047
1714529,3.92224,6.0011,11.0792,13.2755,3.11798,6.31515,34.2781
1714539,3.80306,5.85108,11.1502,13.8163,3.40417,6.63435,34.6206
1714549,3.80306,5.85108,11.1502,13.8163,3.40417,6.63435,34.6206
1714566,3.77055,5.83232,11.0615,14.235,3.75023,6.74523,34.8994
1714569,3.71638,5.82295,10.7247,14.235,4.07029,6.7047,34.499
1714579,3.71638,5.82295,10.7247,14.235,4.07029,6.7047,34.499
1714588,3.68388,5.64479,10.0954,13.7553,4.23513,6.56523,33.1793
1714599,3.68388,5.64479,10.0954,13.7553,4.23513,6.56523,33.1793
1714609,3.44551,5.40099,9.52815,12.9179,4.27037,6.51891,31.2926
1714620,3.36966,5.1572,9.27112,12.0108,3.79687,6.41843,29.8088
1714630,3.36966,5.1572,9.27112,12.0108,3.79687,6.41843,29.8088
1714641,3.43467,4.97904,9.29771,11.0251,2.84638,6.21637,28.7366
1714652,3.42384,4.71649,9.11157,10.432,2.35976,6.17864,27.6839
1714663,3.42384,4.71649,9.11157,10.432,2.35976,6.17864,27.6839
1714696,3.39133,4.62272,8.39364,9.94356,2.63869,5.87627,26.3513
1714702,3.39133,4.62272,8.39364,9.94356,2.63869,5.87627,26.3513
1714712,3.26131,4.50083,7.37435,9.08876,3.0484,5.38754,24.2253
1714722,3.26131,4.37893,7.02868,8.52181,2.81443,5.11642,23.1907
1714732,3.28298,4.26641,6.86913,8.10313,2.46143,4.94382,22.5217
1714743,3.28298,4.26641,6.86913,8.10313,2.46143,4.94382,22.5217
1714752,3.29382,4.15389,6.31074,8.10313,3.03324,4.77973,21.8616
1714762,3.29382,4.15389,6.31074,8.10313,3.03324,4.77973,21.8616
1714774,3.40217,4.21015,5.53076,8.19908,4.0721,4.2996,21.3422
1714784,3.5972,4.53833,4.49374,7.87635,5.27141,3.09761,20.5056
1714793,3.5972,4.53833,4.49374,7.87635,5.27141,3.09761,20.5056
1714805,3.72721,4.68836,3.35036,7.46639,6.59979,1.87277,19.2323
1714815,3.83556,4.80088,2.47289,7.21344,7.78522,0.859492,18.3228
1714826,3.83556,4.80088,2.47289,7.21344,7.78522,0.859492,18.3228
1714830,3.8789,4.94153,1.87018,7.1175,8.85825,0.140864,17.8081
1714845,3.8789,4.94153,1.87018,7.1175,8.85825,0.140864,17.8081
1714855,3.8464,5.1572,1.56882,7.14366,9.71665,-0.246482,17.7161
1714865,3.61887,5.1572,1.33837,7.60595,11.0126,0.142431,17.7204
1714875,3.61887,5.1572,1.33837,7.60595,11.0126,0.142431,17.7204
1714885,3.34799,5.23221,1.21429,7.98102,12.167,0.519054,17.7755
1714895,3.34799,5.23221,1.21429,7.98102,12.167,0.519054,17.7755
1714905,3.15296,5.29785,1.10792,7.81529,12.7378,0.407853,17.374
1714915,2.87126,5.18533,0.957247,7.13494,13.1462,0.0330716,16.1488
1714925,2.87126,5.18533,0.957247,7.13494,13.1462,0.0330716,16.1488
1714935,2.68706,5.00717,0.895203,6.43715,13.0802,-0.361241,15.0266
1714941,2.18866,4.80088,0.85975,6.05336,14.0366,-0.0824592,13.9026
1714951,2.18866,4.80088,0.85975,6.05336,14.0366,-0.0824592,13.9026
1714961,1.8311,4.56646,0.771116,5.62596,14.8308,-0.000573993,12.7946
1714984,1.43021,4.5102,0.709072,4.77989,15.6413,-0.592493,11.4294
1714993,1.21351,4.58522,0.452033,3.45408,16.419,-2.92527,9.70484
1715016,1.28936,4.71649,0.327946,2.04977,15.3543,-6.49151,8.38356
1715026,1.39771,4.71649,0.106361,1.11647,14.7502,-10,7.33703
1715036,1.39771,4.71649,0.106361,1.11647,14.7502,-10,7.33703
1715065,1.47355,4.54771,0,0.462288,13.6362,-12.8609,6.48355
1715072,1.47355,4.54771,0,0.462288,13.6362,-12.8609,6.48355
1715074,1.49522,4.3508,0,0.165726,12.5642,-14.173,6.01175
1715082,1.49522,4.3508,0,0.165726,12.5642,-14.173,6.01175
1715094,1.3327,3.86321,0,0,12.1755,-15,5.19591
1715104,1.23518,3.30061,0,0,11.384,-15,4.53579
1715115,1.23518,3.30061,0,0,11.384,-15,4.53579
1715124,1.04015,2.69112,0,0,11.0617,-15,3.73127
1715132,1.04015,2.69112,0,0,11.0617,-15,3.73127
1715147,0.72594,1.83784,0,0.0697794,11.2175,-14.2051,2.63356
1715157,0.433397,1.0877,0.0177268,0.061057,10.9013,-13.5227,1.59988
1715163,0.433397,1.0877,0.0177268,0.061057,10.9013,-13.5227,1.59988
1715180,0.184194,0.60011,0,0.0348897,13.7576,-13.7223,0.819194
1715184,0.0433397,0.168781,0,0.00872242,0,0,0.220843
1715197,0.0433397,0.168781,0,0.00872242,0,0,0.220843
1715209,0.0541746,0.0656371,0,0,0,0,0.119812
1715219,0.0541746,0.0656371,0,0,0,0,0.119812
1715229,0.0108349,0.0656371,0,0,0,0,0.076472
1715239,0,0.0375069,0,0.0174448,0,0,0.0549517
1715256,0.0325048,0.0281302,0,0,0,0,0.0606349
1715266,0.0325048,0.0562603,0,0.0174448,0,0,0.10621
1715276,0.0325048,0.0562603,0,0.0174448,0,0,0.10621
1715290,0,0.0281302,0,0.0348897,0,0,0.0630199
1715299,0,0.0281302,0,0.0348897,0,0,0.0630199
1715309,0.0433397,0.00937672,0,0,0,0,0.0527164
1715319,0,0.00937672,0,0.0174448,0,0,0.0268216
1715329,0,0.00937672,0,0.0174448,0,0,0.0268216
1715339,0.0650096,0.00937672,0,0,0,0,0.0743863
1715349,0.0650096,0,0,0,0,0,0.0650096
1715365,0,0.0468836,0,0.0436121,0,0,0.0904957
1715386,0,0.0281302,0,0.00872242,0,0,0.0368526
1715396,0,0.0656371,0,0,0,0,0.0656371
1715431,0.0108349,0,0,0.00872242,0,0,0.0195573
1715437,0,0,0,0.00872242,0,0,0.00872242
1715447,0.0433397,0.0562603,0,0,0,0,0.0996
1715461,0.0433397,0.0562603,0,0,0,0,0.0996
1715471,0,0.0375069,0,0,0,0,0.0375069
1715482,0,0.0843905,0,0,0,0,0.0843905
1715486,0,0.0843905,0,0,0,0,0.0843905
1715501,0,0.0187534,0,0,0,0,0.0187534
1715511,0,0.00937672,0,0,0,0,0.00937672
1715528,0,0.00937672,0,0,0,0,0.00937672
1715530,0,0.0562603,0,0,0,0,0.0562603
1715540,0,0.0562603,0,0,0,0,0.0562603
1715550,0,0.0281302,0,0,0,0,0.0281302
1715561,0.0325048,0.0375069,0,0,0,0,0.0700117
1715571,0.0325048,0.0375069,0,0,0,0,0.0700117
1715581,0.0108349,0.0750138,0,0,0,0,0.0858487
1715592,0.0108349,0.0656371,0,0,0,0,0.076472
1715602,0.0108349,0.0656371,0,0,0,0,0.076472
1715612,0.0108349,0.0468836,0,0,0,0,0.0577185
1715622,0.0108349,0.0468836,0,0,0,0,0.0577185
1715632,0.0108349,0.0187534,0,0,0,0,0.0295884
1715642,0.0108349,0,0,0,0,0,0.0108349
1715659,0.0433397,0.0281302,0,0,0,0,0.0714699
1715669,0.0650096,0.0937672,0,0,0,0,0.158777
1715679,0.0650096,0.0937672,0,0,0,0,0.158777
1715689,0,0.00937672,0,0.0174448,0,0,0.0268216
1715699,0,0.00937672,0,0.0174448,0,0,0.0268216
1715709,0.0541746,0.0750138,0,0.00872242,0,0,0.137911
1715719,0,0.0375069,0,0,0,0,0.0375069
1715728,0,0.0375069,0,0,0,0,0.0375069
1715739,0.0325048,0.0750138,0,0,0,0,0.107519
1715761,0,0.0562603,0,0.00872242,0,0,0.0649828
1715770,0.0216699,0,0,0,0,0,0.0216699
1715779,0.0216699,0,0,0,0,0,0.0216699
1715791,0.0325048,0.0281302,0,0,0,0,0.0606349
1715799,0.0108349,0,0,0,0,0,0.0108349
1715820,0.0975143,0.0843905,0,0,0,0,0.181905
1715830,0.0975143,0.0843905,0,0,0,0,0.181905
1715847,0,0,0,0,0,0,0
